UA	Ukraine	Autonomous Republic of Crimea	Amurskoye	Украина	Автономная Республика Крым	Амурское	109317	4689	43	230	45.27822000	34.12823000	Q46001
UA	Ukraine	Autonomous Republic of Crimea	Armyansk	Украина	Автономная Республика Крым	Армянск	109327	4689	43	230	46.10919000	33.69206000	Q688716
UA	Ukraine	Autonomous Republic of Crimea	Aromatnoye	Украина	Автономная Республика Крым	Ароматное	109328	4689	43	230	45.03678000	34.39921000	Q688716
UA	Ukraine	Autonomous Republic of Crimea	Aeroflotskiy	Украина	Автономная Республика Крым	Аэрофлотский	109308	4689	43	230	45.01816000	33.99961000	Q4057514
UA	Ukraine	Autonomous Republic of Crimea	Batal’noye	Украина	Автономная Республика Крым	Батальонное	109356	4689	43	230	45.19402000	35.61583000	Q572899
UA	Ukraine	Autonomous Republic of Crimea	Baherove	Украина	Автономная Республика Крым	Бахерове	109338	4689	43	230	45.37417000	36.29705000	Q2879290
UA	Ukraine	Autonomous Republic of Crimea	Bakhchysarai	Украина	Автономная Республика Крым	Бахчисарай	109339	4689	43	230	44.75525000	33.85782000	Q158604
UA	Ukraine	Autonomous Republic of Crimea	Belinskoye	Украина	Автономная Республика Крым	Белинское	109363	4689	43	230	45.37465000	36.08212000	Q4081579
UA	Ukraine	Autonomous Republic of Crimea	Beloglinka	Украина	Автономная Республика Крым	Белоглинка	109364	4689	43	230	44.99490000	34.04167000	Q4081579
UA	Ukraine	Autonomous Republic of Crimea	Bilohirsk	Украина	Автономная Республика Крым	Белогорск	109399	4689	43	230	45.05462000	34.60185000	Q863330
UA	Ukraine	Autonomous Republic of Crimea	Beregovoye	Украина	Автономная Республика Крым	Береговое	109372	4689	43	230	45.09470000	35.43385000	Q3920757
UA	Ukraine	Autonomous Republic of Crimea	Berezovka	Украина	Автономная Республика Крым	Березовка	109384	4689	43	230	45.57471000	33.34397000	Q793404
UA	Ukraine	Autonomous Republic of Crimea	Prudy	Украина	Автономная Республика Крым	Благоразумный	110316	4689	43	230	45.23922000	34.70217000	Q4380462
UA	Ukraine	Autonomous Republic of Crimea	Blizhneye	Украина	Автономная Республика Крым	Ближнее	109412	4689	43	230	45.05694000	35.33056000	Q2652948
UA	Ukraine	Autonomous Republic of Crimea	Bogatoye	Украина	Автономная Республика Крым	Богатое	109417	4689	43	230	45.02933000	34.76732000	Q591884
UA	Ukraine	Autonomous Republic of Crimea	Botanicheskoye	Украина	Автономная Республика Крым	Ботаническое	109438	4689	43	230	45.78656000	33.54856000	Q148912
UA	Ukraine	Autonomous Republic of Crimea	Bratskoye	Украина	Автономная Республика Крым	Братское	109444	4689	43	230	45.83170000	33.92151000	Q2641183
UA	Ukraine	Autonomous Republic of Crimea	Vasilyevka	Украина	Автономная Республика Крым	Васильевка	110676	4689	43	230	45.13938000	34.72291000	Q149054
UA	Ukraine	Autonomous Republic of Crimea	Veresayevo	Украина	Автономная Республика Крым	Вересаево	110703	4689	43	230	45.30551000	33.50004000	Q4107674
UA	Ukraine	Autonomous Republic of Crimea	Verkhorechye	Украина	Автономная Республика Крым	Верхоречье	110711	4689	43	230	44.69738000	33.98696000	Q639428
UA	Ukraine	Autonomous Republic of Crimea	Vesele	Украина	Автономная Республика Крым	Веселе	110714	4689	43	230	44.85807000	34.87952000	Q2064567
UA	Ukraine	Autonomous Republic of Crimea	Veselovka	Украина	Автономная Республика Крым	Веселовка	110715	4689	43	230	45.37733000	33.21385000	Q2064567
UA	Ukraine	Autonomous Republic of Crimea	Vilino	Украина	Автономная Республика Крым	Вилино	110717	4689	43	230	44.84560000	33.67161000	Q3915403
UA	Ukraine	Autonomous Republic of Crimea	Vinnitskoye	Украина	Автономная Республика Крым	Винницкое	110721	4689	43	230	44.98129000	33.73920000	Q2996129
UA	Ukraine	Autonomous Republic of Crimea	Vinogradnoye	Украина	Автономная Республика Крым	Виноградное	110723	4689	43	230	44.48149000	34.12973000	Q157144
UA	Ukraine	Autonomous Republic of Crimea	Vinogradovo	Украина	Автономная Республика Крым	Виноградово	110724	4689	43	230	45.39264000	33.64668000	Q157144
UA	Ukraine	Autonomous Republic of Crimea	Vishennoye	Украина	Автономная Республика Крым	Вишенное	110725	4689	43	230	45.14509000	34.59691000	Q157144
UA	Ukraine	Autonomous Republic of Crimea	Vishnyovka	Украина	Автономная Республика Крым	Вишневка	110726	4689	43	230	45.95966000	33.95289000	Q157144
UA	Ukraine	Autonomous Republic of Crimea	Vladimirovka	Украина	Автономная Республика Крым	Владимировка	110728	4689	43	230	45.14760000	33.57583000	Q4110938
UA	Ukraine	Autonomous Republic of Crimea	Vladislavovka	Украина	Автономная Республика Крым	Владиславовка	110729	4689	43	230	45.16828000	35.37658000	Q4110938
UA	Ukraine	Autonomous Republic of Crimea	Voinka	Украина	Автономная Республика Крым	Воинка	110731	4689	43	230	45.86990000	33.99138000	Q4122416
UA	Ukraine	Autonomous Republic of Crimea	Voykovo	Украина	Автономная Республика Крым	Войково	110748	4689	43	230	45.38329000	36.43739000	Q4122529
UA	Ukraine	Autonomous Republic of Crimea	Vol’noye	Украина	Автономная Республика Крым	Вольное	110739	4689	43	230	45.56570000	34.30360000	Q502042
UA	Ukraine	Autonomous Republic of Crimea	Vorobyovo	Украина	Автономная Республика Крым	Воробьево	110740	4689	43	230	45.32895000	33.24654000	Q502042
UA	Ukraine	Autonomous Republic of Crimea	Voskhod	Украина	Автономная Республика Крым	Восход	110746	4689	43	230	45.50999000	34.39355000	Q2034431
UA	Ukraine	Autonomous Republic of Crimea	Gaspra	Украина	Автономная Республика Крым	Гаспра	109605	4689	43	230	44.43364000	34.10297000	Q206045
UA	Ukraine	Autonomous Republic of Crimea	Hvardiiske	Украина	Автономная Республика Крым	Гвардейское	109664	4689	43	230	45.11692000	34.02188000	Q4153056
UA	Ukraine	Autonomous Republic of Crimea	Geroyskoye	Украина	Автономная Республика Крым	Геройское	109606	4689	43	230	45.13857000	33.74675000	Q206045
UA	Ukraine	Autonomous Republic of Crimea	Glazovka	Украина	Автономная Республика Крым	Глазовка	109607	4689	43	230	45.38792000	36.57965000	Q206045
UA	Ukraine	Autonomous Republic of Crimea	Golubinka	Украина	Автономная Республика Крым	Голубинка	109608	4689	43	230	44.59382000	33.91521000	Q206045
UA	Ukraine	Autonomous Republic of Crimea	Gornostayevka	Украина	Автономная Республика Крым	Горностаевка	109609	4689	43	230	45.27819000	36.18601000	Q206045
UA	Ukraine	Autonomous Republic of Crimea	Gresovskiy	Украина	Автономная Республика Крым	Гресовский	109620	4689	43	230	45.00804000	34.02657000	Q2629701
UA	Ukraine	Autonomous Republic of Crimea	Grishino	Украина	Автономная Республика Крым	Гришино	109621	4689	43	230	45.64219000	33.83098000	Q2629701
UA	Ukraine	Autonomous Republic of Crimea	Grushevka	Украина	Автономная Республика Крым	Грушевка	109622	4689	43	230	45.02281000	34.97301000	Q2629701
UA	Ukraine	Autonomous Republic of Crimea	Gurzuf	Украина	Автономная Республика Крым	Гурзуф	109623	4689	43	230	44.54624000	34.27841000	Q1026062
UA	Ukraine	Autonomous Republic of Crimea	Dalekoye	Украина	Автономная Республика Крым	Далекое	109528	4689	43	230	45.66006000	33.08059000	Q162084
UA	Ukraine	Autonomous Republic of Crimea	Dachnoye	Украина	Автономная Республика Крым	Дачное	109527	4689	43	230	44.88448000	34.98333000	Q162084
UA	Ukraine	Autonomous Republic of Crimea	Dzhankoy	Украина	Автономная Республика Крым	Джанкой	109592	4689	43	230	45.71168000	34.39274000	Q161978
UA	Ukraine	Autonomous Republic of Crimea	Dmitrovka	Украина	Автономная Республика Крым	Дмитровка	109543	4689	43	230	45.48411000	35.05880000	Q4156611
UA	Ukraine	Autonomous Republic of Crimea	Dneprovka	Украина	Автономная Республика Крым	Днепровка	109547	4689	43	230	45.71373000	34.36256000	Q4162983
UA	Ukraine	Autonomous Republic of Crimea	Dobroye	Украина	Автономная Республика Крым	Доброе	109560	4689	43	230	44.86632000	34.22661000	Q4163685
UA	Ukraine	Autonomous Republic of Crimea	Dobrushino	Украина	Автономная Республика Крым	Добрушино	109561	4689	43	230	45.37441000	33.36547000	Q4163685
UA	Ukraine	Autonomous Republic of Crimea	Dolinnoye	Украина	Автономная Республика Крым	Долинное	109564	4689	43	230	44.75320000	33.77766000	Q2416554
UA	Ukraine	Autonomous Republic of Crimea	Donskoye	Украина	Автономная Республика Крым	Донское	109571	4689	43	230	45.04509000	34.21413000	Q43070
UA	Ukraine	Autonomous Republic of Crimea	Drofino	Украина	Автономная Республика Крым	Дрофино	109577	4689	43	230	45.28629000	34.61589000	Q843560
UA	Ukraine	Autonomous Republic of Crimea	Dubki	Украина	Автономная Республика Крым	Дубки	109582	4689	43	230	44.93581000	34.02355000	Q157795
UA	Ukraine	Autonomous Republic of Crimea	Yevpatoriya	Украина	Автономная Республика Крым	Евпатория	110800	4689	43	230	45.20091000	33.36655000	Q33345
UA	Ukraine	Autonomous Republic of Crimea	Yemelyanovka	Украина	Автономная Республика Крым	Емельяновка	110794	4689	43	230	45.53287000	34.89624000	Q4174790
UA	Ukraine	Autonomous Republic of Crimea	Yermakovo	Украина	Автономная Республика Крым	Ермаково	110798	4689	43	230	45.85364000	34.48644000	Q2022712
UA	Ukraine	Autonomous Republic of Crimea	Zheleznodorozhnoye	Украина	Автономная Республика Крым	Железнодорожное	110841	4689	43	230	44.71710000	33.80417000	Q219770
UA	Ukraine	Autonomous Republic of Crimea	Zhelyabovka	Украина	Автономная Республика Крым	Желябовка	110842	4689	43	230	45.39877000	34.75776000	Q4179237
UA	Ukraine	Autonomous Republic of Crimea	Zhemchuzhina	Украина	Автономная Республика Крым	Жемчужина	110843	4689	43	230	45.27466000	34.65778000	Q4179237
UA	Ukraine	Autonomous Republic of Crimea	Zhuravki	Украина	Автономная Республика Крым	Журавки	110848	4689	43	230	45.12629000	35.21513000	Q4181679
UA	Ukraine	Autonomous Republic of Crimea	Zhuravlyovka	Украина	Автономная Республика Крым	Журавлевка	110850	4689	43	230	45.17680000	33.99680000	Q4181679
UA	Ukraine	Autonomous Republic of Crimea	Zhuravli	Украина	Автономная Республика Крым	Журавли	110849	4689	43	230	45.25246000	33.64104000	Q4181679
UA	Ukraine	Autonomous Republic of Crimea	Zavet-Leninskiy	Украина	Автономная Республика Крым	Завет-Ленинский	110829	4689	43	230	45.86258000	34.39160000	Q4182902
UA	Ukraine	Autonomous Republic of Crimea	Zavetnoye	Украина	Автономная Республика Крым	Заветное	110830	4689	43	230	45.32697000	34.80837000	Q4182902
UA	Ukraine	Autonomous Republic of Crimea	Zalesye	Украина	Автономная Республика Крым	Залесье	110813	4689	43	230	44.88687000	34.10168000	Q4185199
UA	Ukraine	Autonomous Republic of Crimea	Zaozyornoye	Украина	Автономная Республика Крым	Заозерное	110819	4689	43	230	45.15816000	33.27866000	Q3889732
UA	Ukraine	Autonomous Republic of Crimea	Zarechnoye	Украина	Автономная Республика Крым	Заречное	110822	4689	43	230	44.85048000	34.26426000	Q1654125
UA	Ukraine	Autonomous Republic of Crimea	Zelenogorskoye	Украина	Автономная Республика Крым	Зеленогорское	110835	4689	43	230	45.01249000	34.46848000	Q4189998
UA	Ukraine	Autonomous Republic of Crimea	Zelyonoye	Украина	Автономная Республика Крым	Зеленое	110836	4689	43	230	44.59583000	34.00921000	Q4189998
UA	Ukraine	Autonomous Republic of Crimea	Zemlyanichnoye	Украина	Автономная Республика Крым	Земляничное	110837	4689	43	230	44.97444000	34.83553000	Q4189998
UA	Ukraine	Autonomous Republic of Crimea	Zernovoye	Украина	Автономная Республика Крым	Зерновое	110838	4689	43	230	45.32364000	34.48099000	Q4189998
UA	Ukraine	Autonomous Republic of Crimea	Zimino	Украина	Автономная Республика Крым	Зимино	110855	4689	43	230	45.50797000	33.51431000	Q2620750
UA	Ukraine	Autonomous Republic of Crimea	Zolotoye Pole	Украина	Автономная Республика Крым	Золотое Поле	110862	4689	43	230	45.12774000	34.99148000	Q219769
UA	Ukraine	Autonomous Republic of Crimea	Zorkino	Украина	Автономная Республика Крым	Зоркино	110864	4689	43	230	45.54762000	34.71028000	Q2602963
UA	Ukraine	Autonomous Republic of Crimea	Zuya	Украина	Автономная Республика Крым	Зуя	110868	4689	43	230	45.05418000	34.32152000	Q2562216
UA	Ukraine	Autonomous Republic of Crimea	Zybiny	Украина	Автономная Республика Крым	Зыбины	110870	4689	43	230	45.23674000	34.64987000	Q219836
UA	Ukraine	Autonomous Republic of Crimea	Ivanovka	Украина	Автономная Республика Крым	Ивановка	109685	4689	43	230	45.07200000	33.66130000	Q1019884
UA	Ukraine	Autonomous Republic of Crimea	Izobil’noye	Украина	Автономная Республика Крым	Изобильное	109688	4689	43	230	44.70276000	34.35357000	Q147739
UA	Ukraine	Autonomous Republic of Crimea	Izumrudnoye	Украина	Автономная Республика Крым	Изумрудное	109689	4689	43	230	45.73704000	34.41299000	Q147739
UA	Ukraine	Autonomous Republic of Crimea	Izyumovka	Украина	Автономная Республика Крым	Изюмовка	109692	4689	43	230	45.04437000	35.13717000	Q841029
UA	Ukraine	Autonomous Republic of Crimea	Ilyinka	Украина	Автономная Республика Крым	Ильинка	109671	4689	43	230	45.81784000	33.79482000	Q2415345
UA	Ukraine	Autonomous Republic of Crimea	Ilychyovo	Украина	Автономная Республика Крым	Ильичево	109669	4689	43	230	45.28348000	35.73864000	Q2415345
UA	Ukraine	Autonomous Republic of Crimea	Ilyichevo	Украина	Автономная Республика Крым	Ильичево	109670	4689	43	230	45.24524000	35.07127000	Q2415345
UA	Ukraine	Autonomous Republic of Crimea	Ishun	Украина	Автономная Республика Крым	Ишун	109676	4689	43	230	45.92403000	33.82364000	Q277159
UA	Ukraine	Autonomous Republic of Crimea	Kalinino	Украина	Автономная Республика Крым	Калинино	109700	4689	43	230	45.59521000	34.22030000	Q2084111
UA	Ukraine	Autonomous Republic of Crimea	Kalinovka	Украина	Автономная Республика Крым	Калиновка	109701	4689	43	230	45.31658000	35.74643000	Q2084111
UA	Ukraine	Autonomous Republic of Crimea	Kamenolomnya	Украина	Автономная Республика Крым	Каменоломня	109707	4689	43	230	45.24804000	33.41773000	Q4209942
UA	Ukraine	Autonomous Republic of Crimea	Kashtanovoye	Украина	Автономная Республика Крым	Каштановое	109718	4689	43	230	44.83210000	34.05912000	Q2452778
UA	Ukraine	Autonomous Republic of Crimea	Kashtany	Украина	Автономная Республика Крым	Каштаны	109719	4689	43	230	44.86760000	33.78995000	Q2452778
UA	Ukraine	Autonomous Republic of Crimea	Kerchenska Miska Rada	Украина	Автономная Республика Крым	Керченская городская рада	109726	4689	43	230	45.35307000	36.47414000	Q2371662
UA	Ukraine	Autonomous Republic of Crimea	Kerch	Украина	Автономная Республика Крым	Керчь	109725	4689	43	230	45.35310000	36.47429000	Q157065
UA	Ukraine	Autonomous Republic of Crimea	Kirovo	Украина	Автономная Республика Крым	Кирово	109750	4689	43	230	45.22106000	35.84227000	Q4221563
UA	Ukraine	Autonomous Republic of Crimea	Kirovskoye	Украина	Автономная Республика Крым	Кировское	109753	4689	43	230	45.22967000	35.19987000	Q2355897
UA	Ukraine	Autonomous Republic of Crimea	Klepinino	Украина	Автономная Республика Крым	Клепинино	109761	4689	43	230	45.52800000	34.18315000	Q4223348
UA	Ukraine	Autonomous Republic of Crimea	Kovyl’noye	Украина	Автономная Республика Крым	Ковыльное	109822	4689	43	230	45.69028000	33.52775000	Q12111069
UA	Ukraine	Autonomous Republic of Crimea	Koktebel	Украина	Автономная Республика Крым	Коктебель	109771	4689	43	230	44.96155000	35.24660000	Q1743602
UA	Ukraine	Autonomous Republic of Crimea	Kolodeznoye	Украина	Автономная Республика Крым	Колодезное	109774	4689	43	230	45.22682000	34.33698000	Q4228153
UA	Ukraine	Autonomous Republic of Crimea	Koloski	Украина	Автономная Республика Крым	Колоски	109779	4689	43	230	45.26936000	33.29386000	Q35698683
UA	Ukraine	Autonomous Republic of Crimea	Kol’tsovo	Украина	Автономная Республика Крым	Кольцово	109781	4689	43	230	45.32807000	33.44992000	Q35698683
UA	Ukraine	Autonomous Republic of Crimea	Kol’chugino	Украина	Автономная Республика Крым	Кольчугино	109780	4689	43	230	44.94367000	33.78865000	Q35698683
UA	Ukraine	Autonomous Republic of Crimea	Komsomol’skoye	Украина	Автономная Республика Крым	Комсомольское	109784	4689	43	230	45.01900000	34.03049000	Q2473646
UA	Ukraine	Autonomous Republic of Crimea	Kondratyevo	Украина	Автономная Республика Крым	Кондратьево	109788	4689	43	230	45.63125000	34.47387000	Q2026916
UA	Ukraine	Autonomous Republic of Crimea	Konstantinovka	Украина	Автономная Республика Крым	Константиновка	109790	4689	43	230	44.85511000	34.12069000	Q162083
UA	Ukraine	Autonomous Republic of Crimea	Koreiz	Украина	Автономная Республика Крым	Кореиз	109794	4689	43	230	44.43374000	34.08516000	Q206189
UA	Ukraine	Autonomous Republic of Crimea	Kormovoye	Украина	Автономная Республика Крым	Кормовое	109796	4689	43	230	45.50001000	33.61192000	Q997398
UA	Ukraine	Autonomous Republic of Crimea	Kostochkovka	Украина	Автономная Республика Крым	Косточковка	109812	4689	43	230	45.31747000	34.67418000	Q593616
UA	Ukraine	Autonomous Republic of Crimea	Kotel’nikovo	Украина	Автономная Республика Крым	Котельниково	109818	4689	43	230	45.36584000	34.02575000	Q165243
UA	Ukraine	Autonomous Republic of Crimea	Krayneye	Украина	Автономная Республика Крым	Крайний глаз	109857	4689	43	230	45.22993000	33.83239000	Q1020096
UA	Ukraine	Autonomous Republic of Crimea	Krasna Zorka	Украина	Автономная Республика Крым	Красная Зорка	109830	4689	43	230	45.13432000	34.04015000	Q4237885
UA	Ukraine	Autonomous Republic of Crimea	Krasnaya Polyana	Украина	Автономная Республика Крым	Красная Поляна	109831	4689	43	230	45.48241000	32.93790000	Q4237885
UA	Ukraine	Autonomous Republic of Crimea	Krasnoarmeyskoye	Украина	Автономная Республика Крым	Красноармейское	109834	4689	43	230	45.99103000	34.03037000	Q4238632
UA	Ukraine	Autonomous Republic of Crimea	Krasnogvardeyskoye	Украина	Автономная Республика Крым	Красногвардейское	109837	4689	43	230	45.50271000	34.30134000	Q4238632
UA	Ukraine	Autonomous Republic of Crimea	Krasnogorka	Украина	Автономная Республика Крым	Красногорка	109836	4689	43	230	45.24513000	35.80739000	Q4238632
UA	Ukraine	Autonomous Republic of Crimea	Krasnoye	Украина	Автономная Республика Крым	Красное	109850	4689	43	230	45.13999000	34.09452000	Q4239123
UA	Ukraine	Autonomous Republic of Crimea	Krasnoznamenka	Украина	Автономная Республика Крым	Краснознаменка	109851	4689	43	230	45.28676000	34.00036000	Q4239123
UA	Ukraine	Autonomous Republic of Crimea	Krasnokamenka	Украина	Автономная Республика Крым	Краснокаменка	109840	4689	43	230	44.56383000	34.28877000	Q3847642
UA	Ukraine	Autonomous Republic of Crimea	Krasnolesye	Украина	Автономная Республика Крым	Краснолесье	109842	4689	43	230	44.83259000	34.23086000	Q4238800
UA	Ukraine	Autonomous Republic of Crimea	Krasnoperekops’k	Украина	Автономная Республика Крым	Красноперекопск	109845	4689	43	230	45.95716000	33.79650000	Q161987
UA	Ukraine	Autonomous Republic of Crimea	Krasnoflotskoye	Украина	Автономная Республика Крым	Краснофлотское	109835	4689	43	230	45.31572000	34.94756000	Q4238632
UA	Ukraine	Autonomous Republic of Crimea	Krasnoyarskoye	Украина	Автономная Республика Крым	Красноярское	109849	4689	43	230	45.50661000	33.26641000	Q4239123
UA	Ukraine	Autonomous Republic of Crimea	Krasnyi Mak	Украина	Автономная Республика Крым	Красный Мак	109852	4689	43	230	44.64218000	33.78130000	Q4239123
UA	Ukraine	Autonomous Republic of Crimea	Krest’yanovka	Украина	Автономная Республика Крым	Крестьяновка	109861	4689	43	230	45.72268000	33.93938000	Q2350295
UA	Ukraine	Autonomous Republic of Crimea	Krinichnoye	Украина	Автономная Республика Крым	Криничное	109863	4689	43	230	45.02428000	34.61202000	Q4241112
UA	Ukraine	Autonomous Republic of Crimea	Krymka	Украина	Автономная Республика Крым	Крымка	109869	4689	43	230	45.70453000	34.18782000	Q4242555
UA	Ukraine	Autonomous Republic of Crimea	Krymskaya Roza	Украина	Автономная Республика Крым	Крымская Роза	109870	4689	43	230	45.05776000	34.35631000	Q4242555
UA	Ukraine	Autonomous Republic of Crimea	Krymskoye	Украина	Автономная Республика Крым	Крымское	109871	4689	43	230	45.18836000	33.80106000	Q4242555
UA	Ukraine	Autonomous Republic of Crimea	Kuibyshevo	Украина	Автономная Республика Крым	Куйбышево	109881	4689	43	230	44.62900000	33.86895000	Q2391279
UA	Ukraine	Autonomous Republic of Crimea	Kukushkino	Украина	Автономная Республика Крым	Кукушкино	109882	4689	43	230	45.71924000	33.39030000	Q2391279
UA	Ukraine	Autonomous Republic of Crimea	Kurskoye	Украина	Автономная Республика Крым	Курское	109890	4689	43	230	45.02908000	34.93623000	Q4361004
UA	Ukraine	Autonomous Republic of Crimea	Levadki	Украина	Автономная Республика Крым	Левадки	109917	4689	43	230	44.87083000	34.04278000	Q2431181
UA	Ukraine	Autonomous Republic of Crimea	Lekarstvennoye	Украина	Автономная Республика Крым	Лекарственное	109910	4689	43	230	44.94194000	33.82229000	Q4255904
UA	Ukraine	Autonomous Republic of Crimea	Lenino	Украина	Автономная Республика Крым	Ленино	109913	4689	43	230	45.29857000	35.77708000	Q1817745
UA	Ukraine	Autonomous Republic of Crimea	Leninskoye	Украина	Автономная Республика Крым	Ленинское	109914	4689	43	230	45.26844000	34.05023000	Q1817745
UA	Ukraine	Autonomous Republic of Crimea	Lesnovka	Украина	Автономная Республика Крым	Лесновка	109915	4689	43	230	45.15350000	33.61889000	Q1817745
UA	Ukraine	Autonomous Republic of Crimea	Livadia	Украина	Автономная Республика Крым	Ливадия	109926	4689	43	230	44.47021000	34.14272000	Q2287115
UA	Ukraine	Autonomous Republic of Crimea	Listvennoye	Украина	Автономная Республика Крым	Лиственное	109919	4689	43	230	45.48086000	34.81087000	Q4259871
UA	Ukraine	Autonomous Republic of Crimea	Litvinenkovo	Украина	Автономная Республика Крым	Литвиненково	109920	4689	43	230	45.08648000	34.31107000	Q4259871
UA	Ukraine	Autonomous Republic of Crimea	Lobanovo	Украина	Автономная Республика Крым	Лобаново	109927	4689	43	230	45.77552000	34.24236000	Q2287115
UA	Ukraine	Autonomous Republic of Crimea	Lozovoye	Украина	Автономная Республика Крым	Лозовое	109933	4689	43	230	44.90600000	34.16414000	Q889630
UA	Ukraine	Autonomous Republic of Crimea	Luganskoye	Украина	Автономная Республика Крым	Луганское	109936	4689	43	230	45.80190000	34.23786000	Q4265521
UA	Ukraine	Autonomous Republic of Crimea	Lugovoye	Украина	Автономная Республика Крым	Луговое	109937	4689	43	230	45.23469000	35.72202000	Q4265521
UA	Ukraine	Autonomous Republic of Crimea	Luchistoye	Украина	Автономная Республика Крым	Лучистое	109935	4689	43	230	44.73646000	34.40063000	Q4265521
UA	Ukraine	Autonomous Republic of Crimea	L’govskoye	Украина	Автономная Республика Крым	Львовское	109968	4689	43	230	45.09801000	34.95770000	Q3656124
UA	Ukraine	Autonomous Republic of Crimea	Magazinka	Украина	Автономная Республика Крым	Магазинка	109969	4689	43	230	45.86312000	34.04969000	Q3656124
UA	Ukraine	Autonomous Republic of Crimea	Mazanka	Украина	Автономная Республика Крым	Мазанка	110011	4689	43	230	45.00550000	34.25581000	Q4284579
UA	Ukraine	Autonomous Republic of Crimea	Mayskoye	Украина	Автономная Республика Крым	Майское	110010	4689	43	230	45.59555000	34.55213000	Q4284579
UA	Ukraine	Autonomous Republic of Crimea	Malen’koye	Украина	Автономная Республика Крым	Маленькое	109982	4689	43	230	45.07585000	33.99942000	Q591872
UA	Ukraine	Autonomous Republic of Crimea	Malorechenskoye	Украина	Автономная Республика Крым	Малореченское	109985	4689	43	230	44.75888000	34.55789000	Q2880849
UA	Ukraine	Autonomous Republic of Crimea	Maly Mayak	Украина	Автономная Республика Крым	Малый Маяк	109987	4689	43	230	44.61356000	34.36469000	Q3849361
UA	Ukraine	Autonomous Republic of Crimea	Marfovka	Украина	Автономная Республика Крым	Марфовка	109998	4689	43	230	45.19853000	36.09144000	Q2494365
UA	Ukraine	Autonomous Republic of Crimea	Maryevka	Украина	Автономная Республика Крым	Марьевка	110004	4689	43	230	45.11330000	36.23992000	Q1902692
